Femur,Province,Sex,WesternMediterranean,GreekEast,SouthEastEurope,NorthWestEurope,Date,Italy
409.34,30,0,1,0,0,0,200,1
409.93,30,0,1,0,0,0,200,1
410.41,30,0,1,0,0,0,200,1
410.43,30,0,1,0,0,0,200,1
413.25,30,0,1,0,0,0,800,1
413.37,30,0,1,0,0,0,800,1
412.72,30,0,1,0,0,0,800,1
412.59,30,0,1,0,0,0,800,1
412.58,30,0,1,0,0,0,800,1
412.74,30,0,1,0,0,0,800,1
412.74,30,0,1,0,0,0,800,1
412.74,30,0,1,0,0,0,800,1
412.74,30,0,1,0,0,0,800,1
412.74,30,0,1,0,0,0,800,1
415.03,30,1,1,0,0,0,-380,1
411.60,30,0,1,0,0,0,113,1
411.13,30,0,1,0,0,0,113,1
414.75,30,0,1,0,0,0,113,1
427.83,35,0,1,0,0,0,175,0
422.54,35,0,1,0,0,0,175,0
421.69,35,0,1,0,0,0,175,0
424.99,35,0,1,0,0,0,175,0
425.40,35,0,1,0,0,0,175,0
426.05,35,0,1,0,0,0,175,0
426.79,35,0,1,0,0,0,175,0
427.05,35,0,1,0,0,0,175,0
427.65,35,0,1,0,0,0,175,0
424.06,30,0,1,0,0,0,-300,1
423.35,30,0,1,0,0,0,-300,1
421.53,30,0,1,0,0,0,-300,1
421.21,30,0,1,0,0,0,-300,1
421.34,30,0,1,0,0,0,-300,1
420.49,30,0,1,0,0,0,-300,1
421.22,15,0,1,0,0,0,650,0
421.33,15,0,1,0,0,0,650,0
420.69,15,0,1,0,0,0,650,0
420.56,15,0,1,0,0,0,650,0
426.91,15,0,1,0,0,0,650,0
427.02,15,0,1,0,0,0,650,0
426.38,15,0,1,0,0,0,650,0
426.25,15,0,1,0,0,0,650,0
430.89,30,0,1,0,0,0,-300,1
430.18,30,0,1,0,0,0,-300,1
428.35,30,0,1,0,0,0,-300,1
428.04,30,0,1,0,0,0,-300,1
428.16,30,0,1,0,0,0,-300,1
427.32,30,0,1,0,0,0,-300,1
430.89,30,0,1,0,0,0,-300,1
430.18,30,0,1,0,0,0,-300,1
428.35,30,0,1,0,0,0,-300,1
428.04,30,0,1,0,0,0,-300,1
428.16,30,0,1,0,0,0,-300,1
427.32,30,0,1,0,0,0,-300,1
426.47,30,1,1,0,0,0,-360,1
433.17,30,0,1,0,0,0,-300,1
432.46,30,0,1,0,0,0,-300,1
430.63,30,0,1,0,0,0,-300,1
430.31,30,0,1,0,0,0,-300,1
430.44,30,0,1,0,0,0,-300,1
429.60,30,0,1,0,0,0,-300,1
433.17,30,0,1,0,0,0,-300,1
432.46,30,0,1,0,0,0,-300,1
430.63,30,0,1,0,0,0,-300,1
430.31,30,0,1,0,0,0,-300,1
430.44,30,0,1,0,0,0,-300,1
429.60,30,0,1,0,0,0,-300,1
428.86,30,0,1,0,0,0,400,1
429.60,30,0,1,0,0,0,400,1
429.69,30,0,1,0,0,0,400,1
430.52,30,0,1,0,0,0,400,1
428.39,30,0,1,0,0,0,269,1
428.41,30,0,1,0,0,0,269,1
429.81,30,0,1,0,0,0,269,1
430.80,30,0,1,0,0,0,269,1
431.13,30,0,1,0,0,0,269,1
431.88,30,0,1,0,0,0,269,1
431.96,30,0,1,0,0,0,269,1
433.00,30,0,1,0,0,0,400,1
433.33,30,0,1,0,0,0,400,1
434.07,30,0,1,0,0,0,400,1
434.16,30,0,1,0,0,0,400,1
434.99,30,0,1,0,0,0,400,1
434.85,30,0,1,0,0,0,400,1
434.80,30,0,1,0,0,0,400,1
436.13,15,0,1,0,0,0,-100,0
435.29,15,0,1,0,0,0,-100,0
431.05,15,0,1,0,0,0,-100,0
432.16,15,0,1,0,0,0,-100,0
434.46,15,0,1,0,0,0,-100,0
431.10,15,0,1,0,0,0,-100,0
438.86,30,0,1,0,0,0,-300,1
438.15,30,0,1,0,0,0,-300,1
436.32,30,0,1,0,0,0,-300,1
436.00,30,0,1,0,0,0,-300,1
436.13,30,0,1,0,0,0,-300,1
435.29,30,0,1,0,0,0,-300,1
434.55,30,0,1,0,0,0,400,1
435.29,30,0,1,0,0,0,400,1
435.38,30,0,1,0,0,0,400,1
436.21,30,0,1,0,0,0,400,1
440.00,30,0,1,0,0,0,-300,1
439.29,30,0,1,0,0,0,-300,1
437.46,30,0,1,0,0,0,-300,1
437.14,30,0,1,0,0,0,-300,1
437.27,30,0,1,0,0,0,-300,1
436.43,30,0,1,0,0,0,-300,1
436.43,30,0,1,0,0,0,475,1
436.51,30,0,1,0,0,0,475,1
437.35,30,0,1,0,0,0,475,1
437.21,30,0,1,0,0,0,475,1
437.16,30,0,1,0,0,0,475,1
430.38,30,0,1,0,0,0,-250,1
429.02,30,0,1,0,0,0,-250,1
428.90,30,0,1,0,0,0,-250,1
428.84,30,0,1,0,0,0,-250,1
428.70,30,0,1,0,0,0,-250,1
424.89,30,0,1,0,0,0,-250,1
426.25,30,0,1,0,0,0,-250,1
438.41,15,0,1,0,0,0,-100,0
437.57,15,0,1,0,0,0,-100,0
433.33,15,0,1,0,0,0,-100,0
434.44,15,0,1,0,0,0,-100,0
436.74,15,0,1,0,0,0,-100,0
433.38,15,0,1,0,0,0,-100,0
438.29,30,0,1,0,0,0,650,1
438.41,30,0,1,0,0,0,650,1
437.76,30,0,1,0,0,0,650,1
437.63,30,0,1,0,0,0,650,1
436.86,3,0,1,0,0,0,-200,0
436.75,3,0,1,0,0,0,-200,0
436.69,3,0,1,0,0,0,-200,0
436.55,3,0,1,0,0,0,-200,0
432.74,3,0,1,0,0,0,-200,0
434.10,3,0,1,0,0,0,-200,0
442.27,30,0,1,0,0,0,-300,1
441.56,30,0,1,0,0,0,-300,1
439.74,30,0,1,0,0,0,-300,1
439.42,30,0,1,0,0,0,-300,1
439.55,30,0,1,0,0,0,-300,1
438.70,30,0,1,0,0,0,-300,1
439.85,30,0,1,0,0,0,475,1
439.93,30,0,1,0,0,0,475,1
440.76,30,0,1,0,0,0,475,1
440.63,30,0,1,0,0,0,475,1
440.57,30,0,1,0,0,0,475,1
441.82,15,0,1,0,0,0,-100,0
440.98,15,0,1,0,0,0,-100,0
436.74,15,0,1,0,0,0,-100,0
437.85,15,0,1,0,0,0,-100,0
440.15,15,0,1,0,0,0,-100,0
436.79,15,0,1,0,0,0,-100,0
444.55,30,0,1,0,0,0,-300,1
443.84,30,0,1,0,0,0,-300,1
442.01,30,0,1,0,0,0,-300,1
441.69,30,0,1,0,0,0,-300,1
441.82,30,0,1,0,0,0,-300,1
440.98,30,0,1,0,0,0,-300,1
441.71,15,0,1,0,0,0,650,0
441.82,15,0,1,0,0,0,650,0
441.18,15,0,1,0,0,0,650,0
441.04,15,0,1,0,0,0,650,0
446.83,30,0,1,0,0,0,-300,1
446.12,30,0,1,0,0,0,-300,1
444.29,30,0,1,0,0,0,-300,1
443.97,30,0,1,0,0,0,-300,1
444.10,30,0,1,0,0,0,-300,1
443.26,30,0,1,0,0,0,-300,1
446.83,30,0,1,0,0,0,-300,1
446.12,30,0,1,0,0,0,-300,1
444.29,30,0,1,0,0,0,-300,1
443.97,30,0,1,0,0,0,-300,1
444.10,30,0,1,0,0,0,-300,1
443.26,30,0,1,0,0,0,-300,1
443.98,15,0,1,0,0,0,650,0
444.10,15,0,1,0,0,0,650,0
443.45,15,0,1,0,0,0,650,0
443.32,15,0,1,0,0,0,650,0
447.96,30,0,1,0,0,0,-300,1
447.25,30,0,1,0,0,0,-300,1
445.43,30,0,1,0,0,0,-300,1
445.11,30,0,1,0,0,0,-300,1
445.24,30,0,1,0,0,0,-300,1
444.39,30,0,1,0,0,0,-300,1
447.96,30,0,1,0,0,0,-300,1
447.25,30,0,1,0,0,0,-300,1
445.43,30,0,1,0,0,0,-300,1
445.11,30,0,1,0,0,0,-300,1
445.24,30,0,1,0,0,0,-300,1
444.39,30,0,1,0,0,0,-300,1
446.57,3,0,1,0,0,0,-200,0
446.25,3,0,1,0,0,0,-200,0
446.38,3,0,1,0,0,0,-200,0
445.53,3,0,1,0,0,0,-200,0
441.30,3,0,1,0,0,0,-200,0
442.41,3,0,1,0,0,0,-200,0
442.07,3,0,1,0,0,0,250,0
443.47,3,0,1,0,0,0,250,0
444.46,3,0,1,0,0,0,250,0
444.79,3,0,1,0,0,0,250,0
445.54,3,0,1,0,0,0,250,0
445.36,30,0,1,0,0,0,400,1
446.11,30,0,1,0,0,0,400,1
446.19,30,0,1,0,0,0,400,1
447.02,30,0,1,0,0,0,400,1
447.70,3,0,1,0,0,0,-200,0
447.38,3,0,1,0,0,0,-200,0
447.51,3,0,1,0,0,0,-200,0
446.67,3,0,1,0,0,0,-200,0
442.44,3,0,1,0,0,0,-200,0
443.55,3,0,1,0,0,0,-200,0
450.24,30,0,1,0,0,0,-300,1
449.53,30,0,1,0,0,0,-300,1
447.70,30,0,1,0,0,0,-300,1
447.38,30,0,1,0,0,0,-300,1
447.51,30,0,1,0,0,0,-300,1
446.67,30,0,1,0,0,0,-300,1
446.20,30,0,1,0,0,0,300,1
446.69,30,0,1,0,0,0,300,1
446.70,30,0,1,0,0,0,300,1
447.33,30,0,1,0,0,0,300,1
447.38,30,0,1,0,0,0,300,1
445.46,30,0,1,0,0,0,269,1
445.49,30,0,1,0,0,0,269,1
446.88,30,0,1,0,0,0,269,1
447.88,30,0,1,0,0,0,269,1
448.21,30,0,1,0,0,0,269,1
448.95,30,0,1,0,0,0,269,1
449.03,30,0,1,0,0,0,269,1
452.52,30,0,1,0,0,0,-300,1
451.81,30,0,1,0,0,0,-300,1
449.98,30,0,1,0,0,0,-300,1
449.66,30,0,1,0,0,0,-300,1
449.79,30,0,1,0,0,0,-300,1
448.95,30,0,1,0,0,0,-300,1
452.52,30,0,1,0,0,0,-300,1
451.81,30,0,1,0,0,0,-300,1
449.98,30,0,1,0,0,0,-300,1
449.66,30,0,1,0,0,0,-300,1
449.79,30,0,1,0,0,0,-300,1
448.95,30,0,1,0,0,0,-300,1
445.03,30,0,1,0,0,0,79,1
446.60,30,1,1,0,0,0,79,1
454.79,30,0,1,0,0,0,-300,1
454.08,30,0,1,0,0,0,-300,1
452.26,30,0,1,0,0,0,-300,1
451.94,30,0,1,0,0,0,-300,1
452.07,30,0,1,0,0,0,-300,1
451.22,30,0,1,0,0,0,-300,1
451.95,15,0,1,0,0,0,650,0
452.06,15,0,1,0,0,0,650,0
451.42,15,0,1,0,0,0,650,0
451.29,15,0,1,0,0,0,650,0
459.00,6,0,1,0,0,0,500,0
458.90,6,1,1,0,0,0,500,0
458.99,6,0,1,0,0,0,500,0
457.07,30,0,1,0,0,0,-300,1
456.36,30,0,1,0,0,0,-300,1
454.53,30,0,1,0,0,0,-300,1
454.21,30,0,1,0,0,0,-300,1
454.34,30,0,1,0,0,0,-300,1
453.50,30,0,1,0,0,0,-300,1
454.23,15,0,1,0,0,0,650,0
454.34,15,0,1,0,0,0,650,0
453.70,15,0,1,0,0,0,650,0
453.56,15,0,1,0,0,0,650,0
454.23,15,0,1,0,0,0,650,0
454.34,15,0,1,0,0,0,650,0
453.70,15,0,1,0,0,0,650,0
453.56,15,0,1,0,0,0,650,0
454.42,25,0,1,0,0,0,650,0
454.29,25,0,1,0,0,0,650,0
454.23,25,0,1,0,0,0,650,0
454.34,25,0,1,0,0,0,650,0
453.70,25,0,1,0,0,0,650,0
453.56,25,0,1,0,0,0,650,0
453.55,25,0,1,0,0,0,650,0
453.71,25,0,1,0,0,0,650,0
442.84,32,0,1,0,0,0,550,0
442.74,32,0,1,0,0,0,550,0
442.82,32,0,1,0,0,0,550,0
442.96,32,0,1,0,0,0,550,0
457.50,30,0,1,0,0,0,300,1
458.05,30,0,1,0,0,0,300,1
458.16,30,0,1,0,0,0,300,1
458.76,30,0,1,0,0,0,300,1
458.84,30,0,1,0,0,0,300,1
458.21,30,0,1,0,0,0,-300,1
457.50,30,0,1,0,0,0,-300,1
455.67,30,0,1,0,0,0,-300,1
455.35,30,0,1,0,0,0,-300,1
455.48,30,0,1,0,0,0,-300,1
454.64,30,0,1,0,0,0,-300,1
455.37,15,0,1,0,0,0,650,0
455.48,15,0,1,0,0,0,650,0
454.84,15,0,1,0,0,0,650,0
454.70,15,0,1,0,0,0,650,0
456.81,3,0,1,0,0,0,-200,0
456.49,3,0,1,0,0,0,-200,0
456.62,3,0,1,0,0,0,-200,0
455.78,3,0,1,0,0,0,-200,0
451.54,3,0,1,0,0,0,-200,0
452.65,3,0,1,0,0,0,-200,0
456.50,30,0,1,0,0,0,800,1
456.62,30,0,1,0,0,0,800,1
455.97,30,0,1,0,0,0,800,1
455.84,30,0,1,0,0,0,800,1
455.83,30,0,1,0,0,0,800,1
455.99,30,0,1,0,0,0,800,1
455.99,30,0,1,0,0,0,800,1
455.99,30,0,1,0,0,0,800,1
455.99,30,0,1,0,0,0,800,1
455.99,30,0,1,0,0,0,800,1
455.78,30,0,1,0,0,0,475,1
455.86,30,0,1,0,0,0,475,1
456.69,30,0,1,0,0,0,475,1
456.56,30,0,1,0,0,0,475,1
456.50,30,0,1,0,0,0,475,1
456.50,15,0,1,0,0,0,650,0
456.62,15,0,1,0,0,0,650,0
455.97,15,0,1,0,0,0,650,0
455.84,15,0,1,0,0,0,650,0
458.27,30,0,1,0,0,0,-400,1
461.62,30,0,1,0,0,0,-400,1
460.91,30,0,1,0,0,0,-400,1
459.09,30,0,1,0,0,0,-400,1
458.77,30,0,1,0,0,0,-400,1
447.83,30,0,1,0,0,0,113,1
451.34,30,0,1,0,0,0,113,1
451.93,30,0,1,0,0,0,113,1
452.52,30,0,1,0,0,0,113,1
464.99,3,0,1,0,0,0,484,0
464.89,3,1,1,0,0,0,484,0
463.90,30,0,1,0,0,0,-300,1
463.19,30,0,1,0,0,0,-300,1
461.36,30,0,1,0,0,0,-300,1
461.04,30,0,1,0,0,0,-300,1
461.17,30,0,1,0,0,0,-300,1
460.33,30,0,1,0,0,0,-300,1
461.06,15,0,1,0,0,0,650,0
461.17,15,0,1,0,0,0,650,0
460.53,15,0,1,0,0,0,650,0
460.39,15,0,1,0,0,0,650,0
461.68,30,0,1,0,0,0,-400,1
461.68,30,0,1,0,0,0,-400,1
461.68,30,0,1,0,0,0,-400,1
461.68,30,0,1,0,0,0,-400,1
465.04,30,0,1,0,0,0,-400,1
464.33,30,0,1,0,0,0,-400,1
462.50,30,0,1,0,0,0,-400,1
462.18,30,0,1,0,0,0,-400,1
462.31,30,0,1,0,0,0,-400,1
461.47,30,0,1,0,0,0,-400,1
462.82,30,0,1,0,0,0,-400,1
462.82,30,0,1,0,0,0,-400,1
466.17,30,0,1,0,0,0,-400,1
465.46,30,0,1,0,0,0,-400,1
463.64,30,0,1,0,0,0,-400,1
470.14,30,0,1,0,0,0,738,1
470.02,30,0,1,0,0,0,738,1
470.09,30,0,1,0,0,0,738,1
470.17,30,0,1,0,0,0,738,1
469.56,30,0,1,0,0,0,738,1
469.42,30,0,1,0,0,0,738,1
469.38,30,0,1,0,0,0,738,1
469.44,30,0,1,0,0,0,738,1
469.44,30,0,1,0,0,0,738,1
469.44,30,0,1,0,0,0,738,1
469.44,30,0,1,0,0,0,738,1
469.44,30,0,1,0,0,0,738,1
469.59,30,0,1,0,0,0,-300,1
468.88,30,0,1,0,0,0,-300,1
467.05,30,0,1,0,0,0,-300,1
466.73,30,0,1,0,0,0,-300,1
466.86,30,0,1,0,0,0,-300,1
466.02,30,0,1,0,0,0,-300,1
469.59,30,0,1,0,0,0,-300,1
468.88,30,0,1,0,0,0,-300,1
467.05,30,0,1,0,0,0,-300,1
466.73,30,0,1,0,0,0,-300,1
466.86,30,0,1,0,0,0,-300,1
466.02,30,0,1,0,0,0,-300,1
467.37,30,0,1,0,0,0,-400,1
467.37,30,0,1,0,0,0,-400,1
467.37,30,0,1,0,0,0,-400,1
467.37,30,0,1,0,0,0,-400,1
470.73,30,0,1,0,0,0,-400,1
470.02,30,0,1,0,0,0,-400,1
468.19,30,0,1,0,0,0,-400,1
467.87,30,0,1,0,0,0,-400,1
468.00,30,0,1,0,0,0,-400,1
467.16,30,0,1,0,0,0,-400,1
467.89,15,0,1,0,0,0,650,0
468.00,15,0,1,0,0,0,650,0
467.36,15,0,1,0,0,0,650,0
467.22,15,0,1,0,0,0,650,0
473.06,30,0,1,0,0,0,-400,1
473.06,30,0,1,0,0,0,-400,1
476.42,30,0,1,0,0,0,-400,1
475.71,30,0,1,0,0,0,-400,1
473.88,30,0,1,0,0,0,-400,1
477.61,30,0,1,0,0,0,-400,1
477.61,30,0,1,0,0,0,-400,1
477.61,30,0,1,0,0,0,-400,1
477.61,30,0,1,0,0,0,-400,1
480.97,30,0,1,0,0,0,-400,1
480.26,30,0,1,0,0,0,-400,1
478.43,30,0,1,0,0,0,-400,1
478.12,30,0,1,0,0,0,-400,1
478.24,30,0,1,0,0,0,-400,1
477.40,30,0,1,0,0,0,-400,1
480.97,30,0,1,0,0,0,-250,1
480.26,30,0,1,0,0,0,-250,1
478.43,30,0,1,0,0,0,-250,1
478.12,30,0,1,0,0,0,-250,1
478.24,30,0,1,0,0,0,-250,1
477.40,30,0,1,0,0,0,-250,1
473.17,30,0,1,0,0,0,-250,1
474.28,30,0,1,0,0,0,-250,1
476.33,30,0,1,0,0,0,400,1
476.66,30,0,1,0,0,0,400,1
477.41,30,0,1,0,0,0,400,1
477.49,30,0,1,0,0,0,400,1
478.32,30,0,1,0,0,0,400,1
478.19,30,0,1,0,0,0,400,1
478.13,30,0,1,0,0,0,400,1
478.13,15,0,1,0,0,0,650,0
478.24,15,0,1,0,0,0,650,0
477.60,15,0,1,0,0,0,650,0
477.46,15,0,1,0,0,0,650,0
486.66,30,0,1,0,0,0,-300,1
485.95,30,0,1,0,0,0,-300,1
484.12,30,0,1,0,0,0,-300,1
483.81,30,0,1,0,0,0,-300,1
483.93,30,0,1,0,0,0,-300,1
483.09,30,0,1,0,0,0,-300,1
488.94,30,0,1,0,0,0,-300,1
488.23,30,0,1,0,0,0,-300,1
486.40,30,0,1,0,0,0,-300,1
486.08,30,0,1,0,0,0,-300,1
486.21,30,0,1,0,0,0,-300,1
485.37,30,0,1,0,0,0,-300,1
490.08,30,0,1,0,0,0,-250,1
489.37,30,0,1,0,0,0,-250,1
487.54,30,0,1,0,0,0,-250,1
487.22,30,0,1,0,0,0,-250,1
487.35,30,0,1,0,0,0,-250,1
486.51,30,0,1,0,0,0,-250,1
482.27,30,0,1,0,0,0,-250,1
483.38,30,0,1,0,0,0,-250,1
495.20,15,0,1,0,0,0,650,0
495.31,15,0,1,0,0,0,650,0
494.67,15,0,1,0,0,0,650,0
494.54,15,0,1,0,0,0,650,0
495.81,30,0,1,0,0,0,600,1
495.70,30,0,1,0,0,0,600,1
495.79,30,0,1,0,0,0,600,1
495.90,30,0,1,0,0,0,600,1
495.29,30,0,1,0,0,0,600,1
418.19,44,0,1,0,0,0,-292,0
418.10,44,1,1,0,0,0,-292,0
418.47,44,0,1,0,0,0,-292,0
425.70,30,0,1,0,0,0,-300,1
426.89,30,0,1,0,0,0,-300,1
423.63,30,0,1,0,0,0,-300,1
423.62,30,0,1,0,0,0,-300,1
424.48,30,0,1,0,0,0,-300,1
426.24,30,0,1,0,0,0,-300,1
426.93,30,0,1,0,0,0,400,1
427.52,30,0,1,0,0,0,400,1
427.54,30,0,1,0,0,0,400,1
428.64,30,0,1,0,0,0,400,1
433.75,30,0,1,0,0,0,-300,1
434.94,30,0,1,0,0,0,-300,1
431.68,30,0,1,0,0,0,-300,1
431.67,30,0,1,0,0,0,-300,1
432.53,30,0,1,0,0,0,-300,1
434.30,30,0,1,0,0,0,-300,1
434.65,30,0,1,0,0,0,-300,1
435.84,30,0,1,0,0,0,-300,1
432.58,30,0,1,0,0,0,-300,1
432.57,30,0,1,0,0,0,-300,1
433.42,30,0,1,0,0,0,-300,1
435.19,30,0,1,0,0,0,-300,1
434.65,30,0,1,0,0,0,-300,1
435.84,30,0,1,0,0,0,-300,1
432.58,30,0,1,0,0,0,-300,1
432.57,30,0,1,0,0,0,-300,1
433.42,30,0,1,0,0,0,-300,1
435.19,30,0,1,0,0,0,-300,1
431.41,30,0,1,0,0,0,400,1
431.99,30,0,1,0,0,0,400,1
432.01,30,0,1,0,0,0,400,1
433.12,30,0,1,0,0,0,400,1
424.75,30,0,1,0,0,0,269,1
425.82,30,0,1,0,0,0,269,1
425.06,30,0,1,0,0,0,269,1
424.89,30,0,1,0,0,0,269,1
424.77,30,0,1,0,0,0,269,1
425.27,30,0,1,0,0,0,269,1
425.36,30,0,1,0,0,0,269,1
434.99,30,0,1,0,0,0,400,1
435.57,30,0,1,0,0,0,400,1
435.59,30,0,1,0,0,0,400,1
436.70,30,0,1,0,0,0,400,1
438.31,15,0,1,0,0,0,650,0
438.32,15,0,1,0,0,0,650,0
438.07,15,0,1,0,0,0,650,0
438.47,15,0,1,0,0,0,650,0
440.10,15,0,1,0,0,0,650,0
440.11,15,0,1,0,0,0,650,0
439.86,15,0,1,0,0,0,650,0
440.26,15,0,1,0,0,0,650,0
438.80,30,0,1,0,0,0,100,1
442.79,30,0,1,0,0,0,100,1
441.22,30,0,1,0,0,0,100,1
437.39,30,0,1,0,0,0,100,1
436.26,30,0,1,0,0,0,100,1
437.92,30,0,1,0,0,0,100,1
438.90,30,0,1,0,0,0,100,1
438.26,30,0,1,0,0,0,100,1
437.90,30,0,1,0,0,0,100,1
437.67,30,0,1,0,0,0,100,1
443.59,30,0,1,0,0,0,-300,1
444.78,30,0,1,0,0,0,-300,1
441.52,30,0,1,0,0,0,-300,1
441.52,30,0,1,0,0,0,-300,1
442.37,30,0,1,0,0,0,-300,1
444.14,30,0,1,0,0,0,-300,1
443.59,30,0,1,0,0,0,-300,1
444.78,30,0,1,0,0,0,-300,1
441.52,30,0,1,0,0,0,-300,1
441.52,30,0,1,0,0,0,-300,1
442.37,30,0,1,0,0,0,-300,1
444.14,30,0,1,0,0,0,-300,1
441.89,15,0,1,0,0,0,650,0
441.90,15,0,1,0,0,0,650,0
441.65,15,0,1,0,0,0,650,0
442.04,15,0,1,0,0,0,650,0
449.59,30,0,1,0,0,0,200,1
450.11,30,0,1,0,0,0,200,1
450.60,30,0,1,0,0,0,200,1
451.11,30,0,1,0,0,0,200,1
451.36,30,0,1,0,0,0,200,1
441.49,30,0,1,0,0,0,100,1
445.48,30,0,1,0,0,0,100,1
443.90,30,0,1,0,0,0,100,1
440.07,30,0,1,0,0,0,100,1
438.94,30,0,1,0,0,0,100,1
440.60,30,0,1,0,0,0,100,1
441.58,30,0,1,0,0,0,100,1
440.95,30,0,1,0,0,0,100,1
440.58,30,0,1,0,0,0,100,1
440.35,30,0,1,0,0,0,100,1
440.35,30,0,1,0,0,0,400,1
440.94,30,0,1,0,0,0,400,1
440.96,30,0,1,0,0,0,400,1
442.07,30,0,1,0,0,0,400,1
442.14,30,0,1,0,0,0,400,1
442.73,30,0,1,0,0,0,400,1
442.75,30,0,1,0,0,0,400,1
443.86,30,0,1,0,0,0,400,1
453.52,15,0,1,0,0,0,650,0
453.53,15,0,1,0,0,0,650,0
453.28,15,0,1,0,0,0,650,0
453.68,15,0,1,0,0,0,650,0
452.80,3,1,1,0,0,0,450,0
461.04,30,0,1,0,0,0,-300,1
462.23,30,0,1,0,0,0,-300,1
458.97,30,0,1,0,0,0,-300,1
458.96,30,0,1,0,0,0,-300,1
459.82,30,0,1,0,0,0,-300,1
461.59,30,0,1,0,0,0,-300,1
463.28,30,0,1,0,0,0,-300,1
464.47,30,0,1,0,0,0,-300,1
461.21,30,0,1,0,0,0,-300,1
461.20,30,0,1,0,0,0,-300,1
462.06,30,0,1,0,0,0,-300,1
463.83,30,0,1,0,0,0,-300,1
463.36,15,0,1,0,0,0,650,0
463.37,15,0,1,0,0,0,650,0
463.12,15,0,1,0,0,0,650,0
463.52,15,0,1,0,0,0,650,0
464.79,3,0,1,0,0,0,-200,0
464.78,3,0,1,0,0,0,-200,0
465.64,3,0,1,0,0,0,-200,0
467.40,3,0,1,0,0,0,-200,0
462.07,3,0,1,0,0,0,-200,0
466.06,3,0,1,0,0,0,-200,0
467.75,30,0,1,0,0,0,-300,1
468.94,30,0,1,0,0,0,-300,1
465.68,30,0,1,0,0,0,-300,1
465.68,30,0,1,0,0,0,-300,1
466.53,30,0,1,0,0,0,-300,1
468.30,30,0,1,0,0,0,-300,1
400.41,30,0,1,0,0,0,-300,1
400.93,30,0,1,0,0,0,-300,1
399.97,30,0,1,0,0,0,-300,1
399.75,30,0,1,0,0,0,-300,1
400.56,30,0,1,0,0,0,-300,1
406.43,30,0,1,0,0,0,-300,1
406.94,30,0,1,0,0,0,-300,1
405.99,30,0,1,0,0,0,-300,1
405.77,30,0,1,0,0,0,-300,1
406.57,30,0,1,0,0,0,-300,1
407.84,30,0,1,0,0,0,-300,1
414.87,30,0,1,0,0,0,380,1
415.33,30,0,1,0,0,0,380,1
414.81,30,0,1,0,0,0,380,1
414.81,30,0,1,0,0,0,380,1
413.84,30,0,1,0,0,0,380,1
422.32,30,0,1,0,0,0,400,1
421.50,30,0,1,0,0,0,400,1
421.50,30,0,1,0,0,0,400,1
419.96,30,0,1,0,0,0,400,1
421.83,30,0,1,0,0,0,-300,1
421.61,30,0,1,0,0,0,-300,1
422.41,30,0,1,0,0,0,-300,1
425.37,30,0,1,0,0,0,475,1
425.38,30,0,1,0,0,0,475,1
423.83,30,0,1,0,0,0,475,1
423.49,30,0,1,0,0,0,475,1
423.55,30,0,1,0,0,0,475,1
423.17,30,0,1,0,0,0,-467,1
423.17,30,0,1,0,0,0,-467,1
424.97,30,0,1,0,0,0,-467,1
420.91,30,0,1,0,0,0,269,1
424.04,30,0,1,0,0,0,269,1
425.32,30,0,1,0,0,0,269,1
426.67,30,0,1,0,0,0,269,1
426.94,30,0,1,0,0,0,269,1
426.12,30,0,1,0,0,0,269,1
426.12,30,0,1,0,0,0,269,1
425.15,15,0,1,0,0,0,-100,0
426.42,15,0,1,0,0,0,-100,0
424.02,15,0,1,0,0,0,-100,0
425.45,15,0,1,0,0,0,-100,0
426.55,15,0,1,0,0,0,-100,0
424.39,15,0,1,0,0,0,-100,0
427.20,30,0,1,0,0,0,450,1
425.65,30,0,1,0,0,0,450,1
425.31,30,0,1,0,0,0,450,1
425.11,3,0,1,0,0,0,250,0
426.39,3,0,1,0,0,0,250,0
427.74,3,0,1,0,0,0,250,0
428.01,3,0,1,0,0,0,250,0
427.19,3,0,1,0,0,0,250,0
429.01,30,0,1,0,0,0,450,1
429.02,30,0,1,0,0,0,450,1
427.47,30,0,1,0,0,0,450,1
433.95,29,0,1,0,0,0,642,0
434.40,29,0,1,0,0,0,642,0
433.88,29,0,1,0,0,0,642,0
433.89,29,0,1,0,0,0,642,0
432.91,29,0,1,0,0,0,642,0
432.54,29,0,1,0,0,0,642,0
432.39,29,0,1,0,0,0,642,0
432.44,29,0,1,0,0,0,642,0
431.96,29,0,1,0,0,0,642,0
432.03,29,0,1,0,0,0,642,0
432.01,29,0,1,0,0,0,642,0
431.12,29,0,1,0,0,0,642,0
431.12,29,0,1,0,0,0,642,0
431.12,29,0,1,0,0,0,642,0
431.12,29,0,1,0,0,0,642,0
431.12,29,0,1,0,0,0,642,0
429.92,3,0,1,0,0,0,417,0
429.93,3,0,1,0,0,0,417,0
428.38,3,0,1,0,0,0,417,0
426.20,30,0,1,0,0,0,269,1
429.33,30,0,1,0,0,0,269,1
430.62,30,0,1,0,0,0,269,1
431.96,30,0,1,0,0,0,269,1
432.23,30,0,1,0,0,0,269,1
431.41,30,0,1,0,0,0,269,1
431.42,30,0,1,0,0,0,269,1
431.10,35,0,1,0,0,0,175,0
428.95,35,0,1,0,0,0,175,0
424.85,35,0,1,0,0,0,175,0
426.53,35,0,1,0,0,0,175,0
429.67,35,0,1,0,0,0,175,0
